"","B","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","",""
"11",NA,160.762948163474,140.892377995355,158.133150810989,282.021277471889,331.545989887442,327.431044188951,160.762948163474,140.892377995355,158.133150810989,282.021277471889,327.772537504589,324.873247281738,160.762948163474,140.892377995355,158.133150810989,282.021277471889,347.33312820727,346.322186231201,160.762948163474,140.892377995355,158.133150810989,282.021277471889,346.774139054824,350.197968091784,160.762948163474,140.892377995355,158.133150810989,282.021277471889,359.280709607237,367.23003789523,160.762948163474,140.892377995355,158.133150810989,282.021277471889,360.819477648561,369.487989548355,160.762948163474,140.892377995355,158.133150810989,282.021277471889,378.633174331594,382.851895932758
"12",NA,100.175798406246,85.0997931864695,117.378492313257,319.921088355142,231.544567194514,229.512330831884,100.175798406246,85.0997931864695,117.378492313257,319.921088355142,240.527904229889,227.487821166358,100.175798406246,85.0997931864695,117.378492313257,319.921088355142,268.015276068973,259.802626413175,100.175798406246,85.0997931864695,117.378492313257,319.921088355142,267.244418368522,278.908585484243,100.175798406246,85.0997931864695,117.378492313257,319.921088355142,275.831939099565,279.77513287835,100.175798406246,85.0997931864695,117.378492313257,319.921088355142,277.98484227531,284.111846774837,100.175798406246,85.0997931864695,117.378492313257,319.921088355142,298.503991175123,305.979426010467
"13",NA,-175.624207124215,-168.481198197135,-157.361033526285,-25.5833176203096,-44.492746011947,-42.8088319802018,-175.624207124215,-168.481198197135,-157.361033526285,-25.5833176203096,-11.5281729835488,-30.2591682866769,-175.624207124215,-168.481198197135,-157.361033526285,-25.5833176203096,19.8618748736162,11.0646139698447,-175.624207124215,-168.481198197135,-157.361033526285,-25.5833176203096,20.5548874881815,32.7643948285522,-175.624207124215,-168.481198197135,-157.361033526285,-25.5833176203096,21.4130017143752,23.6238798245595,-175.624207124215,-168.481198197135,-157.361033526285,-25.5833176203096,29.1604522820917,41.1733152429215,-175.624207124215,-168.481198197135,-157.361033526285,-25.5833176203096,51.9112272247403,65.0527059102997
"14",NA,-237.024227297538,-267.038183181542,-253.960905629685,-67.5152160170455,-116.609450363752,-114.30126055754,-237.024227297538,-267.038183181542,-253.960905629685,-67.5152160170455,-73.7002842174097,-78.5182197128843,-237.024227297538,-267.038183181542,-253.960905629685,-67.5152160170455,-55.7350195587487,-48.10842428244,-237.024227297538,-267.038183181542,-253.960905629685,-67.5152160170455,-46.6027056790972,-45.9822064625005,-237.024227297538,-267.038183181542,-253.960905629685,-67.5152160170455,-45.8895453010355,-41.0439904383511,-237.024227297538,-267.038183181542,-253.960905629685,-67.5152160170455,-42.0876272441838,-37.518649757907,-237.024227297538,-267.038183181542,-253.960905629685,-67.5152160170455,-26.0907151528008,-16.2740699381202
"15",NA,-27.5241135624447,-53.6808530888884,-52.8201610463357,-12.472942545226,75.8992257973832,79.3326955249458,-27.5241135624447,-53.6808530888884,-52.8201610463357,-12.472942545226,121.790762475536,119.818817129946,-27.5241135624447,-53.6808530888884,-52.8201610463357,-12.472942545226,142.970357723892,148.961661450766,-27.5241135624447,-53.6808530888884,-52.8201610463357,-12.472942545226,155.855127735178,149.118895446015,-27.5241135624447,-53.6808530888884,-52.8201610463357,-12.472942545226,152.967961410093,154.959612393124,-27.5241135624447,-53.6808530888884,-52.8201610463357,-12.472942545226,161.080618257276,168.804731042565,-27.5241135624447,-53.6808530888884,-52.8201610463357,-12.472942545226,178.812718867316,187.215977000018
"16",NA,149.504433011601,116.289446196157,137.2103835619,118.658044075533,281.92225777468,280.864407782818,149.504433011601,116.289446196157,137.2103835619,118.658044075533,314.589324772127,326.88566103423,149.504433011601,116.289446196157,137.2103835619,118.658044075533,326.808331328399,345.648222007385,149.504433011601,116.289446196157,137.2103835619,118.658044075533,346.167892788268,331.354352169796,149.504433011601,116.289446196157,137.2103835619,118.658044075533,349.25838173492,354.141065967342,149.504433011601,116.289446196157,137.2103835619,118.658044075533,356.90486656947,354.580354933725,149.504433011601,116.289446196157,137.2103835619,118.658044075533,365.407114831214,364.772658541209
"17",NA,55.6556134777629,59.3124322656977,75.0977313070271,113.020545795514,190.834591817056,188.168598963827,55.6556134777629,59.3124322656977,75.0977313070271,113.020545795514,209.005922765147,215.397806222571,55.6556134777629,59.3124322656977,75.0977313070271,113.020545795514,232.346104048062,239.805858070899,55.6556134777629,59.3124322656977,75.0977313070271,113.020545795514,251.208546708969,240.842892001338,55.6556134777629,59.3124322656977,75.0977313070271,113.020545795514,250.159115613454,250.324641627377,55.6556134777629,59.3124322656977,75.0977313070271,113.020545795514,266.403266931567,264.234788377256,55.6556134777629,59.3124322656977,75.0977313070271,113.020545795514,278.444671885045,280.636687798695
"18",NA,36.8457403997891,42.8658811308351,69.8062493731859,33.6170364840964,174.885981607281,172.525278302687,36.8457403997891,42.8658811308351,69.8062493731859,33.6170364840964,196.485512690008,204.30076053796,36.8457403997891,42.8658811308351,69.8062493731859,33.6170364840964,220.025100877537,236.103208092981,36.8457403997891,42.8658811308351,69.8062493731859,33.6170364840964,239.550151206359,233.022429283955,36.8457403997891,42.8658811308351,69.8062493731859,33.6170364840964,245.246065935194,247.009034291476,36.8457403997891,42.8658811308351,69.8062493731859,33.6170364840964,261.315036617772,256.211501645713,36.8457403997891,42.8658811308351,69.8062493731859,33.6170364840964,269.928301319112,271.511290333084
"19",NA,77.451614768428,81.7241592642695,90.2708341653652,213.670822094936,178.408796238374,177.751996038616,77.451614768428,81.7241592642695,90.2708341653652,213.670822094936,203.673332149492,192.731765812054,77.451614768428,81.7241592642695,90.2708341653652,213.670822094936,239.572956369622,240.213253460373,77.451614768428,81.7241592642695,90.2708341653652,213.670822094936,253.995332437762,257.124819926257,77.451614768428,81.7241592642695,90.2708341653652,213.670822094936,250.403938396241,246.061409874161,77.451614768428,81.7241592642695,90.2708341653652,213.670822094936,269.9093754982,270.762430773308,77.451614768428,81.7241592642695,90.2708341653652,213.670822094936,283.4947146501,293.239864516067
"20",NA,279.285911769902,286.490641241502,268.058954419991,263.20189618125,363.144095413594,364.141093696888,279.285911769902,286.490641241502,268.058954419991,263.20189618125,389.781405076055,377.803225602001,279.285911769902,286.490641241502,268.058954419991,263.20189618125,408.15348973495,414.574794223956,279.285911769902,286.490641241502,268.058954419991,263.20189618125,418.068058781768,430.585776378663,279.285911769902,286.490641241502,268.058954419991,263.20189618125,415.0604328521,413.466519550599,279.285911769902,286.490641241502,268.058954419991,263.20189618125,433.308988253353,441.476469593483,279.285911769902,286.490641241502,268.058954419991,263.20189618125,448.329862739209,459.432877339141
"21",NA,-21.257481230994,1.64893331171061,-9.83194956449915,209.128278714851,86.7783856200704,89.276639903047,-21.257481230994,1.64893331171061,-9.83194956449915,209.128278714851,116.497370890942,94.9502227264929,-21.257481230994,1.64893331171061,-9.83194956449915,209.128278714851,124.294062527712,122.8095164775,-21.257481230994,1.64893331171061,-9.83194956449915,209.128278714851,135.039131858623,146.833267780729,-21.257481230994,1.64893331171061,-9.83194956449915,209.128278714851,125.302854227919,122.628799380317,-21.257481230994,1.64893331171061,-9.83194956449915,209.128278714851,147.975446392094,155.99451090195,-21.257481230994,1.64893331171061,-9.83194956449915,209.128278714851,161.606239916377,174.336369874987
"22",NA,-152.693115059829,-134.47594050108,-147.245949260679,87.275930918152,-43.6826300503244,-38.5722381277837,-152.693115059829,-134.47594050108,-147.245949260679,87.275930918152,-15.8374100623714,-33.2861425664787,-152.693115059829,-134.47594050108,-147.245949260679,87.275930918152,-32.1822943585803,-21.1336955577972,-152.693115059829,-134.47594050108,-147.245949260679,87.275930918152,-13.2870892210049,-4.86473096950067,-152.693115059829,-134.47594050108,-147.245949260679,87.275930918152,-22.5616193123269,-17.4536828988985,-152.693115059829,-134.47594050108,-147.245949260679,87.275930918152,2.32321443383353,6.51253312949666,-152.693115059829,-134.47594050108,-147.245949260679,87.275930918152,10.9198085357584,20.5249769822713
"23",NA,26.5863958496493,14.2195168214494,1.79918918540807,78.7211872345724,151.908608077989,157.21898917101,26.5863958496493,14.2195168214494,1.79918918540807,78.7211872345724,187.795407394205,177.166217193017,26.5863958496493,14.2195168214494,1.79918918540807,78.7211872345724,158.311294955633,186.286756565106,26.5863958496493,14.2195168214494,1.79918918540807,78.7211872345724,191.777400016423,182.424149439152,26.5863958496493,14.2195168214494,1.79918918540807,78.7211872345724,184.747618920497,195.551704051374,26.5863958496493,14.2195168214494,1.79918918540807,78.7211872345724,205.952942166083,194.423766666207,26.5863958496493,14.2195168214494,1.79918918540807,78.7211872345724,199.889365479829,201.751928110667
"24",NA,137.144615280683,103.910784345448,124.383305640226,120.628518986185,251.312757316794,254.072573253517,137.144615280683,103.910784345448,124.383305640226,120.628518986185,284.898159518269,284.456170794366,137.144615280683,103.910784345448,124.383305640226,120.628518986185,251.625557088219,291.61734081058,137.144615280683,103.910784345448,124.383305640226,120.628518986185,287.985281898264,273.528083546583,137.144615280683,103.910784345448,124.383305640226,120.628518986185,283.104988166259,295.562892071664,137.144615280683,103.910784345448,124.383305640226,120.628518986185,300.279816832307,282.470231960714,137.144615280683,103.910784345448,124.383305640226,120.628518986185,286.763108220029,282.872160518472
"25",NA,207.494225907228,209.970163399536,202.992010612184,161.286502496463,345.023697920182,349.019839276061,207.494225907228,209.970163399536,202.992010612184,161.286502496463,375.135883343351,372.774813173515,207.494225907228,209.970163399536,202.992010612184,161.286502496463,351.700168727817,382.319515636946,207.494225907228,209.970163399536,202.992010612184,161.286502496463,389.98985752977,370.345040233675,207.494225907228,209.970163399536,202.992010612184,161.286502496463,383.131473457772,395.410814817003,207.494225907228,209.970163399536,202.992010612184,161.286502496463,401.839242705057,377.712968746426,207.494225907228,209.970163399536,202.992010612184,161.286502496463,386.131034344933,378.98877354139
"26",NA,-4.49482836861625,-12.4565792048406,13.4883776443467,118.616811881196,81.9384081474473,88.3852039267467,-4.49482836861625,-12.4565792048406,13.4883776443467,118.616811881196,104.303881004225,91.2661855717379,-4.49482836861625,-12.4565792048406,13.4883776443467,118.616811881196,93.7687480769009,104.835939914175,-4.49482836861625,-12.4565792048406,13.4883776443467,118.616811881196,122.666419756731,110.966451703472,-4.49482836861625,-12.4565792048406,13.4883776443467,118.616811881196,108.887556433706,115.173301449499,-4.49482836861625,-12.4565792048406,13.4883776443467,118.616811881196,130.168984288276,109.873308537563,-4.49482836861625,-12.4565792048406,13.4883776443467,118.616811881196,125.662187513833,121.265170264801
"27",NA,0.429462837222673,31.5560687234756,-6.41937955819049,103.150299680321,111.792873683418,119.290797789172,0.429462837222673,31.5560687234756,-6.41937955819049,103.150299680321,130.634676558097,104.604065024552,0.429462837222673,31.5560687234756,-6.41937955819049,103.150299680321,131.216009168591,126.455780145148,0.429462837222673,31.5560687234756,-6.41937955819049,103.150299680321,152.451336866186,147.417321498087,0.429462837222673,31.5560687234756,-6.41937955819049,103.150299680321,134.016958093482,135.936181032148,0.429462837222673,31.5560687234756,-6.41937955819049,103.150299680321,158.884371821165,144.035513621388,0.429462837222673,31.5560687234756,-6.41937955819049,103.150299680321,162.594789666944,159.63589121226
"28",NA,68.9643126865576,69.9844314493112,64.7007977961057,37.160518748773,186.738142421671,190.882388556693,68.9643126865576,69.9844314493112,64.7007977961057,37.160518748773,208.750341323628,187.152847068764,68.9643126865576,69.9844314493112,64.7007977961057,37.160518748773,199.183889400529,206.236161020768,68.9643126865576,69.9844314493112,64.7007977961057,37.160518748773,217.752315671714,211.242529319505,68.9643126865576,69.9844314493112,64.7007977961057,37.160518748773,204.563194065313,209.225912081743,68.9643126865576,69.9844314493112,64.7007977961057,37.160518748773,222.238939757193,203.162359859167,68.9643126865576,69.9844314493112,64.7007977961057,37.160518748773,224.248483545747,216.723606448581
"29",NA,-49.6181944107193,-33.3192269151277,-21.2035063397598,115.719735203969,69.0785617119236,71.4443461056926,-49.6181944107193,-33.3192269151277,-21.2035063397598,115.719735203969,91.2487503443208,64.6852846359907,-49.6181944107193,-33.3192269151277,-21.2035063397598,115.719735203969,81.5554142121618,86.1888133490593,-49.6181944107193,-33.3192269151277,-21.2035063397598,115.719735203969,94.1283651095691,90.5210594955261,-49.6181944107193,-33.3192269151277,-21.2035063397598,115.719735203969,78.6103473459862,81.4874943774903,-49.6181944107193,-33.3192269151277,-21.2035063397598,115.719735203969,95.6113865552888,79.5548777549193,-49.6181944107193,-33.3192269151277,-21.2035063397598,115.719735203969,100.288376401313,97.6482975975596
"30",NA,-2.40354585175191,-6.30418343794372,0.429815819454234,164.311618225604,140.709050841211,139.933562760991,-2.40354585175191,-6.30418343794372,0.429815819454234,164.311618225604,170.849870034854,152.583829222531,-2.40354585175191,-6.30418343794372,0.429815819454234,164.311618225604,146.54493205058,162.149473175114,-2.40354585175191,-6.30418343794372,0.429815819454234,164.311618225604,161.711822353958,155.151941005535,-2.40354585175191,-6.30418343794372,0.429815819454234,164.311618225604,153.084875787852,160.113597737814,-2.40354585175191,-6.30418343794372,0.429815819454234,164.311618225604,169.498844457512,150.993999341417,-2.40354585175191,-6.30418343794372,0.429815819454234,164.311618225604,166.990467559443,164.909463190426
"31",NA,78.4184845645632,38.0733516874425,72.7005671003735,309.16747743726,171.431819116353,172.429733009281,78.4184845645632,38.0733516874425,72.7005671003735,309.16747743726,197.092340478132,178.306644898314,78.4184845645632,38.0733516874425,72.7005671003735,309.16747743726,177.621772053923,184.805909080382,78.4184845645632,38.0733516874425,72.7005671003735,309.16747743726,192.820210479387,185.140739933862,78.4184845645632,38.0733516874425,72.7005671003735,309.16747743726,183.029896159682,185.384373715036,78.4184845645632,38.0733516874425,72.7005671003735,309.16747743726,196.903800977781,183.805906790518,78.4184845645632,38.0733516874425,72.7005671003735,309.16747743726,198.931769896564,195.442240122049
"32",NA,25.2789040368043,38.2987315653208,34.5916822352574,197.416404310799,174.438206252336,177.06651393794,25.2789040368043,38.2987315653208,34.5916822352574,197.416404310799,209.981439261377,193.37807480033,25.2789040368043,38.2987315653208,34.5916822352574,197.416404310799,197.684180730708,202.647364837685,25.2789040368043,38.2987315653208,34.5916822352574,197.416404310799,218.306469504128,208.693680067265,25.2789040368043,38.2987315653208,34.5916822352574,197.416404310799,217.678425577664,217.996834254904,25.2789040368043,38.2987315653208,34.5916822352574,197.416404310799,233.66191256966,219.390092611875,25.2789040368043,38.2987315653208,34.5916822352574,197.416404310799,235.246756861814,227.372577900067
"33",NA,-17.4958782735303,-43.0222941471984,-8.3895260996469,186.572991241879,104.850903345807,108.857076149185,-17.4958782735303,-43.0222941471984,-8.3895260996469,186.572991241879,127.700496744865,116.66637363168,-17.4958782735303,-43.0222941471984,-8.3895260996469,186.572991241879,118.050995706306,119.761610105819,-17.4958782735303,-43.0222941471984,-8.3895260996469,186.572991241879,139.411908795291,131.401802484452,-17.4958782735303,-43.0222941471984,-8.3895260996469,186.572991241879,148.462088450598,147.766463659007,-17.4958782735303,-43.0222941471984,-8.3895260996469,186.572991241879,159.948081606504,148.497488569494,-17.4958782735303,-43.0222941471984,-8.3895260996469,186.572991241879,162.807416864194,154.672055568486
"34",NA,-188.17224115615,-172.921525805321,-166.929741565473,129.31918240863,-40.7428825632323,-34.3968996516214,-188.17224115615,-172.921525805321,-166.929741565473,129.31918240863,-13.0656908033725,-17.8868926149571,-188.17224115615,-172.921525805321,-166.929741565473,129.31918240863,-20.6475225788763,-16.771527832987,-188.17224115615,-172.921525805321,-166.929741565473,129.31918240863,-2.30315143130611,-9.13425704251495,-188.17224115615,-172.921525805321,-166.929741565473,129.31918240863,15.5458694686713,15.400179737042,-188.17224115615,-172.921525805321,-166.929741565473,129.31918240863,29.7222451669495,16.5313334754337,-188.17224115615,-172.921525805321,-166.929741565473,129.31918240863,33.8332024016072,27.4877476023776
"35",NA,-85.8455424644781,-113.756592215846,-35.9434610713834,29.4097920807963,50.7231586491853,59.6304466591664,-85.8455424644781,-113.756592215846,-35.9434610713834,29.4097920807963,71.219795621806,60.7333937159419,-85.8455424644781,-113.756592215846,-35.9434610713834,29.4097920807963,75.5236681990918,69.5411682591239,-85.8455424644781,-113.756592215846,-35.9434610713834,29.4097920807963,90.0263330566577,91.7642643292293,-85.8455424644781,-113.756592215846,-35.9434610713834,29.4097920807963,106.872085783549,107.220915886439,-85.8455424644781,-113.756592215846,-35.9434610713834,29.4097920807963,120.936627134437,116.236100557871,-85.8455424644781,-113.756592215846,-35.9434610713834,29.4097920807963,127.661942826573,126.304305178164
"36",NA,122.812246650659,124.770695666728,110.130723743954,135.28884195323,251.164172209921,262.67443265554,122.812246650659,124.770695666728,110.130723743954,135.28884195323,274.014108076835,259.059423074757,122.812246650659,124.770695666728,110.130723743954,135.28884195323,282.401690594594,271.158725502282,122.812246650659,124.770695666728,110.130723743954,135.28884195323,288.893364270305,297.001838012151,122.812246650659,124.770695666728,110.130723743954,135.28884195323,298.107774178912,295.775967107898,122.812246650659,124.770695666728,110.130723743954,135.28884195323,312.599197932204,317.486516472596,122.812246650659,124.770695666728,110.130723743954,135.28884195323,323.025995751768,326.354034473974
"37",NA,-18.3784439873307,-22.3358647867153,22.3819630276339,-56.5340178076676,141.430460159152,151.158160759665,-18.3784439873307,-22.3358647867153,22.3819630276339,-56.5340178076676,164.211266552653,152.506742926442,-18.3784439873307,-22.3358647867153,22.3819630276339,-56.5340178076676,168.428640979238,161.187865971082,-18.3784439873307,-22.3358647867153,22.3819630276339,-56.5340178076676,174.845107026858,187.663167178855,-18.3784439873307,-22.3358647867153,22.3819630276339,-56.5340178076676,184.571234266521,184.759465681291,-18.3784439873307,-22.3358647867153,22.3819630276339,-56.5340178076676,194.6242050206,204.136469193259,-18.3784439873307,-22.3358647867153,22.3819630276339,-56.5340178076676,204.207520313857,209.937322736978
"38",NA,-289.220078671766,-259.178956002639,-301.385162929786,-85.3108305803835,-126.795588516274,-116.509343132984,-289.220078671766,-259.178956002639,-301.385162929786,-85.3108305803835,-101.027286070421,-116.994590118495,-289.220078671766,-259.178956002639,-301.385162929786,-85.3108305803835,-96.7795692880682,-109.914880077955,-289.220078671766,-259.178956002639,-301.385162929786,-85.3108305803835,-89.279104440111,-79.8372268532657,-289.220078671766,-259.178956002639,-301.385162929786,-85.3108305803835,-85.2324734555496,-85.5210498809538,-289.220078671766,-259.178956002639,-301.385162929786,-85.3108305803835,-71.4001112345522,-58.8755372875585,-289.220078671766,-259.178956002639,-301.385162929786,-85.3108305803835,-61.5959577611484,-51.9244315863561
"39",NA,-32.4581525150297,-44.2356897669979,-22.4211623431129,61.1233379819496,138.330941705564,144.56790727871,-32.4581525150297,-44.2356897669979,-22.4211623431129,61.1233379819496,167.101326222477,166.600409788682,-32.4581525150297,-44.2356897669979,-22.4211623431129,61.1233379819496,157.721002457516,162.424752522686,-32.4581525150297,-44.2356897669979,-22.4211623431129,61.1233379819496,175.523840864369,172.950491001091,-32.4581525150297,-44.2356897669979,-22.4211623431129,61.1233379819496,188.60666831343,197.619274634764,-32.4581525150297,-44.2356897669979,-22.4211623431129,61.1233379819496,200.249266936955,197.982053319942,-32.4581525150297,-44.2356897669979,-22.4211623431129,61.1233379819496,200.203345244758,196.766992224704
"40",NA,221.644777551663,183.260804855478,212.113715252242,85.0650596056712,360.803812027894,366.336588668146,221.644777551663,183.260804855478,212.113715252242,85.0650596056712,385.334477727485,383.557669872525,221.644777551663,183.260804855478,212.113715252242,85.0650596056712,388.019591600472,389.410709576841,221.644777551663,183.260804855478,212.113715252242,85.0650596056712,406.958782734931,403.545116957403,221.644777551663,183.260804855478,212.113715252242,85.0650596056712,415.72714364171,423.176644421588,221.644777551663,183.260804855478,212.113715252242,85.0650596056712,428.822757665403,429.013518530228,221.644777551663,183.260804855478,212.113715252242,85.0650596056712,426.257598890907,425.052776887844
"41",NA,-67.4457341496518,-73.0693964003794,-52.5556528004445,-107.38037456611,106.901606770919,107.593602820986,-67.4457341496518,-73.0693964003794,-52.5556528004445,-107.38037456611,128.181633279476,135.932680814899,-67.4457341496518,-73.0693964003794,-52.5556528004445,-107.38037456611,133.917528540519,142.817678573917,-67.4457341496518,-73.0693964003794,-52.5556528004445,-107.38037456611,152.752526199482,143.816361636079,-67.4457341496518,-73.0693964003794,-52.5556528004445,-107.38037456611,162.736112991038,171.321597752526,-67.4457341496518,-73.0693964003794,-52.5556528004445,-107.38037456611,173.592486218236,166.532544411005,-67.4457341496518,-73.0693964003794,-52.5556528004445,-107.38037456611,164.641799465247,162.182513819073
