"","B","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","",""
"11",NA,-113.000481934223,-53.2037664893405,-65.0116345740425,203.063402596681,214.217295088435,-113.000481934223,-53.2037664893405,-65.0116345740425,175.727175339928,191.620949540865,-113.000481934223,-53.2037664893405,-65.0116345740425,224.335832492467,200.908885926537,-113.000481934223,-53.2037664893405,-65.0116345740425,272.481686883234,285.698038538252,-113.000481934223,-53.2037664893405,-65.0116345740425,285.59137973545,322.712226513475,-113.000481934223,-53.2037664893405,-65.0116345740425,328.78504073333,358.980132588241,-113.000481934223,-53.2037664893405,-65.0116345740425,360.150588119096,425.431904460645
"12",NA,-247.221909919579,-265.939898659612,-257.256604467951,57.8697948168874,61.6593589003296,-247.221909919579,-265.939898659612,-257.256604467951,17.2164664233551,63.4499534002189,-247.221909919579,-265.939898659612,-257.256604467951,95.9072474972982,72.7680124902954,-247.221909919579,-265.939898659612,-257.256604467951,191.500846821271,179.508294072204,-247.221909919579,-265.939898659612,-257.256604467951,215.411834302284,269.627891113506,-247.221909919579,-265.939898659612,-257.256604467951,289.051357813425,310.471785567383,-247.221909919579,-265.939898659612,-257.256604467951,330.203997375245,395.397327864155
"13",NA,-359.288311292832,-433.597763784208,-351.244888814924,-69.7446357831859,-65.7004240991791,-359.288311292832,-433.597763784208,-351.244888814924,-40.3326785150584,-56.3989408693024,-359.288311292832,-433.597763784208,-351.244888814924,57.715691645446,-50.678045037278,-359.288311292832,-433.597763784208,-351.244888814924,146.105686812608,73.1477601919314,-359.288311292832,-433.597763784208,-351.244888814924,181.037016703615,229.01283051507,-359.288311292832,-433.597763784208,-351.244888814924,246.51154183596,245.78759533537,-359.288311292832,-433.597763784208,-351.244888814924,288.358905152958,347.57913201625
"14",NA,-230.309590757016,-207.977326615067,-273.745064743684,138.643719759903,143.893812501338,-230.309590757016,-207.977326615067,-273.745064743684,201.37506760883,135.269299822841,-230.309590757016,-207.977326615067,-273.745064743684,287.149259808372,139.944417357247,-230.309590757016,-207.977326615067,-273.745064743684,365.426252401546,260.140826100464,-230.309590757016,-207.977326615067,-273.745064743684,407.266602209048,452.99093585794,-230.309590757016,-207.977326615067,-273.745064743684,470.089273148443,446.748368885669,-230.309590757016,-207.977326615067,-273.745064743684,509.615639057146,551.674550641613
"15",NA,347.857239031551,238.461669653228,223.019133181882,636.062305299292,644.816025196049,347.857239031551,238.461669653228,223.019133181882,754.546569705415,604.735476571786,347.857239031551,238.461669653228,223.019133181882,825.888004839697,605.815715553001,347.857239031551,238.461669653228,223.019133181882,867.880072702348,730.383533012964,347.857239031551,238.461669653228,223.019133181882,924.123633436709,946.040308318532,347.857239031551,238.461669653228,223.019133181882,950.824347827382,912.676110260261,347.857239031551,238.461669653228,223.019133181882,986.446900339639,1011.52302181706
"16",NA,633.428027668482,609.103699261472,571.211539566286,1038.83215399728,1048.37922037396,633.428027668482,609.103699261472,571.211539566286,1158.57514122444,1029.28465848647,633.428027668482,609.103699261472,571.211539566286,1207.55844434163,1031.277442316,633.428027668482,609.103699261472,571.211539566286,1237.3645651858,1155.41157705426,633.428027668482,609.103699261472,571.211539566286,1279.94358464137,1305.8205160553,633.428027668482,609.103699261472,571.211539566286,1316.23057151728,1291.94236136112,633.428027668482,609.103699261472,571.211539566286,1342.6630241634,1376.63270104085
"17",NA,332.859700551676,368.910165537428,449.798256745432,732.022851063518,742.546072954247,332.859700551676,368.910165537428,449.798256745432,802.807863030334,774.937050816489,332.859700551676,368.910165537428,449.798256745432,857.036640739919,777.796535676985,332.859700551676,368.910165537428,449.798256745432,901.603474456132,909.816826634074,332.859700551676,368.910165537428,449.798256745432,921.44490306225,960.77995538192,332.859700551676,368.910165537428,449.798256745432,977.35791194363,984.456952241841,332.859700551676,368.910165537428,449.798256745432,996.951544098781,1056.98677033119
"18",NA,394.70209086764,443.817556591289,477.515222323876,838.195144738794,849.545989186242,394.70209086764,443.817556591289,477.515222323876,930.264029863475,923.269254307162,394.70209086764,443.817556591289,477.515222323876,996.463650619503,924.001344611494,394.70209086764,443.817556591289,477.515222323876,1027.79679725516,1053.44185978262,394.70209086764,443.817556591289,477.515222323876,1046.39188408738,1077.80370090869,394.70209086764,443.817556591289,477.515222323876,1100.24281979617,1108.98032506988,394.70209086764,443.817556591289,477.515222323876,1108.64538401059,1171.15636860198
"19",NA,173.693197695829,248.91992106364,217.73956229388,640.854762460762,654.50082595292,173.693197695829,248.91992106364,217.73956229388,685.816776608734,770.860644984015,173.693197695829,248.91992106364,217.73956229388,760.539822351366,773.695914917718,173.693197695829,248.91992106364,217.73956229388,818.054255603949,890.2363330156,173.693197695829,248.91992106364,217.73956229388,836.300518278722,873.430997440639,173.693197695829,248.91992106364,217.73956229388,903.132892743402,927.373616696337,173.693197695829,248.91992106364,217.73956229388,917.199596888395,990.487982122931
"20",NA,410.488380278303,291.139421808054,361.650609655223,801.057315851912,818.805517634905,410.488380278303,291.139421808054,361.650609655223,870.067495134585,931.838602222258,410.488380278303,291.139421808054,361.650609655223,932.935623190279,944.309324772935,410.488380278303,291.139421808054,361.650609655223,992.964635876958,1055.89610105455,410.488380278303,291.139421808054,361.650609655223,1028.06500989221,1054.17523776622,410.488380278303,291.139421808054,361.650609655223,1080.49092368373,1091.39280647126,410.488380278303,291.139421808054,361.650609655223,1103.86906600584,1162.68497338867
"21",NA,74.774449681001,27.425368514514,112.434984103514,575.741883376109,603.620522421395,74.774449681001,27.425368514514,112.434984103514,618.946012384857,677.82275999145,74.774449681001,27.425368514514,112.434984103514,671.844554973044,695.438657634899,74.774449681001,27.425368514514,112.434984103514,751.179001057471,797.711137944774,74.774449681001,27.425368514514,112.434984103514,799.305165000384,818.573857442099,74.774449681001,27.425368514514,112.434984103514,838.410307871336,843.942087631309,74.774449681001,27.425368514514,112.434984103514,888.677001734453,931.537001104562
"22",NA,-3.32868426012919,-129.986255022587,-11.5970275930158,523.901505582858,560.070540427213,-3.32868426012919,-129.986255022587,-11.5970275930158,606.293922425576,585.465244098866,-3.32868426012919,-129.986255022587,-11.5970275930158,659.932553717131,611.324035415678,-3.32868426012919,-129.986255022587,-11.5970275930158,715.171765294451,708.310741737731,-3.32868426012919,-129.986255022587,-11.5970275930158,775.243812787187,779.307251898866,-3.32868426012919,-129.986255022587,-11.5970275930158,783.613483392558,765.196287799198,-3.32868426012919,-129.986255022587,-11.5970275930158,844.483927969451,865.008217453214
"23",NA,413.016645786474,437.234545249341,301.900543304511,993.033243027836,1030.81810113498,413.016645786474,437.234545249341,301.900543304511,1121.67889708135,1023.90615989917,413.016645786474,437.234545249341,301.900543304511,1167.2343904981,1046.52615569239,413.016645786474,437.234545249341,301.900543304511,1192.69080738725,1127.3290944193,413.016645786474,437.234545249341,301.900543304511,1249.90525047992,1251.86427655626,413.016645786474,437.234545249341,301.900543304511,1237.8834686159,1211.28998532404,413.016645786474,437.234545249341,301.900543304511,1294.57168315852,1304.90659806982
"24",NA,362.58186098566,323.253530737156,328.231907909942,966.943167492986,1002.07519761116,362.58186098566,323.253530737156,328.231907909942,1132.1733598114,994.345031448656,362.58186098566,323.253530737156,328.231907909942,1159.93425691509,1012.77215280536,362.58186098566,323.253530737156,328.231907909942,1151.83612914481,1074.85743865583,362.58186098566,323.253530737156,328.231907909942,1202.39611014379,1204.35605622099,362.58186098566,323.253530737156,328.231907909942,1178.41329872479,1150.96632715653,362.58186098566,323.253530737156,328.231907909942,1217.07778899933,1235.96969921509
"25",NA,301.677717612962,470.130957468606,442.281161591138,1060.51986615123,1088.89313439125,301.677717612962,470.130957468606,442.281161591138,1211.80775167318,1078.24118270086,301.677717612962,470.130957468606,442.281161591138,1200.83679753685,1089.5333171927,301.677717612962,470.130957468606,442.281161591138,1185.50925810158,1124.79096651338,301.677717612962,470.130957468606,442.281161591138,1207.9388244011,1231.43164013747,301.677717612962,470.130957468606,442.281161591138,1204.83540312216,1196.83296532463,301.677717612962,470.130957468606,442.281161591138,1220.70574957282,1263.96364923939
"26",NA,132.032697709021,239.851803027355,289.654788622451,754.861731647576,773.982265209464,132.032697709021,239.851803027355,289.654788622451,861.487292539055,796.802496714336,132.032697709021,239.851803027355,289.654788622451,860.88036951954,804.810168371385,132.032697709021,239.851803027355,289.654788622451,860.512910306968,833.176048193352,132.032697709021,239.851803027355,289.654788622451,883.617741474236,907.313141276614,132.032697709021,239.851803027355,289.654788622451,883.273480547714,876.101917506967,132.032697709021,239.851803027355,289.654788622451,894.605955594332,948.976643533024
"27",NA,112.722350542257,232.717517837758,245.331609153602,709.210353305583,719.866923889718,112.722350542257,232.717517837758,245.331609153602,762.879439632159,754.796841490093,112.722350542257,232.717517837758,245.331609153602,772.223444952613,769.912090045378,112.722350542257,232.717517837758,245.331609153602,795.493917470523,787.020398561439,112.722350542257,232.717517837758,245.331609153602,812.292411789158,834.689268130038,112.722350542257,232.717517837758,245.331609153602,820.537849237651,813.356481673745,112.722350542257,232.717517837758,245.331609153602,840.767075994014,893.478013888456
"28",NA,208.652424073523,254.000999531487,241.18310144576,638.150068354635,642.701276720916,208.652424073523,254.000999531487,241.18310144576,657.953478342681,687.919338202253,208.652424073523,254.000999531487,241.18310144576,678.231325178618,696.06358035491,208.652424073523,254.000999531487,241.18310144576,709.455325510158,714.543110847875,208.652424073523,254.000999531487,241.18310144576,738.84841779773,751.825078385997,208.652424073523,254.000999531487,241.18310144576,746.50739315845,748.339264539523,208.652424073523,254.000999531487,241.18310144576,780.062889208453,832.985879646523
"29",NA,-108.015353858304,-111.12630793827,-36.5041977240271,337.064593952538,339.565854247152,-108.015353858304,-111.12630793827,-36.5041977240271,345.69605996111,390.538126961308,-108.015353858304,-111.12630793827,-36.5041977240271,366.034703836493,400.817415354582,-108.015353858304,-111.12630793827,-36.5041977240271,416.881746610201,431.564421965879,-108.015353858304,-111.12630793827,-36.5041977240271,441.308673457619,453.014698241968,-108.015353858304,-111.12630793827,-36.5041977240271,454.5338881646,462.359485900695,-108.015353858304,-111.12630793827,-36.5041977240271,494.514772688824,549.789145502073
"30",NA,-153.49685961145,-162.168915949866,-175.0498984399,221.060093656894,221.860870196015,-153.49685961145,-162.168915949866,-175.0498984399,261.297609343872,223.716193481139,-153.49685961145,-162.168915949866,-175.0498984399,270.811454100463,237.190498706763,-153.49685961145,-162.168915949866,-175.0498984399,289.578693850537,276.271595440612,-153.49685961145,-162.168915949866,-175.0498984399,315.036520766405,316.561208145486,-153.49685961145,-162.168915949866,-175.0498984399,317.045029942805,323.824183853334,-153.49685961145,-162.168915949866,-175.0498984399,350.334476091015,399.638013280175
"31",NA,-130.437559521921,-207.793652047068,-198.033567230803,269.445222561784,269.708720287161,-130.437559521921,-207.793652047068,-198.033567230803,315.701223041235,243.211744428878,-130.437559521921,-207.793652047068,-198.033567230803,334.919009179886,263.055750090163,-130.437559521921,-207.793652047068,-198.033567230803,344.769147828212,308.537563111724,-130.437559521921,-207.793652047068,-198.033567230803,370.140441463409,361.174220303285,-130.437559521921,-207.793652047068,-198.033567230803,359.800308576738,358.808505718211,-130.437559521921,-207.793652047068,-198.033567230803,381.569627943703,417.192935721807
"32",NA,-136.223653823454,-191.733006913964,-136.209818019279,219.18340818073,216.614604897672,-136.223653823454,-191.733006913964,-136.209818019279,294.302170945284,171.040377786152,-136.223653823454,-191.733006913964,-136.209818019279,310.056519382404,203.47308593966,-136.223653823454,-191.733006913964,-136.209818019279,295.279519756215,255.577602652806,-136.223653823454,-191.733006913964,-136.209818019279,316.630442207324,301.90704945278,-136.223653823454,-191.733006913964,-136.209818019279,304.46398374007,302.807882021472,-136.223653823454,-191.733006913964,-136.209818019279,312.3769740405,347.658642373308
"33",NA,-197.822900487396,-193.305781124871,-180.855779811076,209.325130047155,208.053996931701,-197.822900487396,-193.305781124871,-180.855779811076,242.037349893217,243.504738252108,-197.822900487396,-193.305781124871,-180.855779811076,272.684805559726,283.07908418124,-197.822900487396,-193.305781124871,-180.855779811076,307.422235551066,333.491374017012,-197.822900487396,-193.305781124871,-180.855779811076,328.032850278929,319.122964455326,-197.822900487396,-193.305781124871,-180.855779811076,342.519518372766,357.175242911904,-197.822900487396,-193.305781124871,-180.855779811076,341.539378229887,382.150816070434
"34",NA,-282.598968460445,-260.758017478855,-221.421982079321,68.1851937238298,65.7605493270548,-282.598968460445,-260.758017478855,-221.421982079321,111.015919236503,101.534938151652,-282.598968460445,-260.758017478855,-221.421982079321,118.232432072709,144.644870769796,-282.598968460445,-260.758017478855,-221.421982079321,149.793916463921,203.247100046512,-282.598968460445,-260.758017478855,-221.421982079321,168.407573816799,153.044557123463,-282.598968460445,-260.758017478855,-221.421982079321,184.279342755903,198.144304772175,-282.598968460445,-260.758017478855,-221.421982079321,180.515201076823,211.37674318608
"35",NA,-125.948303338268,-155.683915664522,-120.602857080725,140.864171785415,139.177745906507,-125.948303338268,-155.683915664522,-120.602857080725,158.555775544753,208.541254383696,-125.948303338268,-155.683915664522,-120.602857080725,176.258054216863,253.367751939139,-125.948303338268,-155.683915664522,-120.602857080725,218.70760526145,301.699878243597,-125.948303338268,-155.683915664522,-120.602857080725,239.114381913478,221.11872607907,-125.948303338268,-155.683915664522,-120.602857080725,260.616588722531,282.047495458388,-125.948303338268,-155.683915664522,-120.602857080725,261.632906951443,284.659015703941
"36",NA,60.6678259870259,17.4524916962309,-30.6978137724072,340.207026007487,342.829959418132,60.6678259870259,17.4524916962309,-30.6978137724072,364.601168169276,364.023114076997,60.6678259870259,17.4524916962309,-30.6978137724072,391.937190789327,414.742272962323,60.6678259870259,17.4524916962309,-30.6978137724072,412.79633154019,458.519070873437,60.6678259870259,17.4524916962309,-30.6978137724072,439.336447231817,407.862019203045,60.6678259870259,17.4524916962309,-30.6978137724072,436.966944334927,446.042883992661,60.6678259870259,17.4524916962309,-30.6978137724072,441.484460285455,444.533678290527
"37",NA,-229.335026216359,-276.412931975182,-212.902558677713,52.6450606131102,59.551811425893,-229.335026216359,-276.412931975182,-212.902558677713,52.6578601059146,106.393971107415,-229.335026216359,-276.412931975182,-212.902558677713,85.2099401705245,154.356940521479,-229.335026216359,-276.412931975182,-212.902558677713,120.409264560919,188.34822363808,-229.335026216359,-276.412931975182,-212.902558677713,140.46997473136,115.27979730196,-229.335026216359,-276.412931975182,-212.902558677713,143.505491134169,157.331340793115,-229.335026216359,-276.412931975182,-212.902558677713,154.049724826248,155.327337316196
"38",NA,-343.55357138785,-334.576722829871,-303.373693168306,-70.7560134828482,-56.614272717964,-343.55357138785,-334.576722829871,-303.373693168306,-61.8774031550493,-6.82258706858556,-343.55357138785,-334.576722829871,-303.373693168306,-47.5714008627701,39.7240381278698,-343.55357138785,-334.576722829871,-303.373693168306,14.7090614815424,69.4028557354086,-343.55357138785,-334.576722829871,-303.373693168306,51.3849005641923,15.9784622060452,-343.55357138785,-334.576722829871,-303.373693168306,38.7722019194543,45.3942085668195,-343.55357138785,-334.576722829871,-303.373693168306,61.3386491015654,47.3725544260824
"39",NA,6.32645217587287,11.796042347677,-64.2646655282424,221.348032130133,233.600281246757,6.32645217587287,11.796042347677,-64.2646655282424,267.268237867337,306.106689071591,6.32645217587287,11.796042347677,-64.2646655282424,267.072275084095,347.252794942319,6.32645217587287,11.796042347677,-64.2646655282424,325.536691472788,373.251943044387,6.32645217587287,11.796042347677,-64.2646655282424,366.052185280859,334.837432997706,6.32645217587287,11.796042347677,-64.2646655282424,352.185059102017,352.51361511545,6.32645217587287,11.796042347677,-64.2646655282424,375.883719463772,345.300808895839
"40",NA,229.323911109812,224.5044380408,166.214155157913,467.44826715556,483.006399571939,229.323911109812,224.5044380408,166.214155157913,544.66083580978,529.949354595001,229.323911109812,224.5044380408,166.214155157913,531.021058930548,563.679044201721,229.323911109812,224.5044380408,166.214155157913,565.337776657596,592.142304588997,229.323911109812,224.5044380408,166.214155157913,618.407283022072,576.069344409327,229.323911109812,224.5044380408,166.214155157913,577.184494180125,571.371716200547,229.323911109812,224.5044380408,166.214155157913,599.199754688374,554.666318311121
"41",NA,-105.844223403065,-14.8677719191592,-6.33449830015707,246.805904318054,261.594445970707,-105.844223403065,-14.8677719191592,-6.33449830015707,331.238030319078,258.980896210071,-105.844223403065,-14.8677719191592,-6.33449830015707,304.566825603946,283.481852752058,-105.844223403065,-14.8677719191592,-6.33449830015707,283.733254616816,303.051611143343,-105.844223403065,-14.8677719191592,-6.33449830015707,311.026192513024,280.582026696999,-105.844223403065,-14.8677719191592,-6.33449830015707,273.797040490937,276.919657746082,-105.844223403065,-14.8677719191592,-6.33449830015707,282.74501180526,252.365984441178
"42",NA,-245.731123591511,-79.3689886766424,-63.4903052581285,109.762922492745,119.430508315665,-245.731123591511,-79.3689886766424,-63.4903052581285,118.732640458651,145.953660925895,-245.731123591511,-79.3689886766424,-63.4903052581285,104.758027672724,153.627565955493,-245.731123591511,-79.3689886766424,-63.4903052581285,106.574046423199,176.157759539326,-245.731123591511,-79.3689886766424,-63.4903052581285,109.80467906569,100.399714800556,-245.731123591511,-79.3689886766424,-63.4903052581285,95.3926444749795,123.042343949563,-245.731123591511,-79.3689886766424,-63.4903052581285,97.2353380576105,95.8199693799033
"43",NA,66.1311229318808,119.189186824648,37.0509147057828,319.165115309354,319.452057419621,66.1311229318808,119.189186824648,37.0509147057828,331.727521334826,361.724054221361,66.1311229318808,119.189186824648,37.0509147057828,334.715625706927,361.397508755288,66.1311229318808,119.189186824648,37.0509147057828,347.728589745395,393.745632326671,66.1311229318808,119.189186824648,37.0509147057828,358.378952787995,351.808150459522,66.1311229318808,119.189186824648,37.0509147057828,350.078118124009,366.370445991791,66.1311229318808,119.189186824648,37.0509147057828,354.223306439201,346.363989035463
"44",NA,-166.415266927897,-160.509908684193,-127.723161762449,-63.9222493958387,-68.6364141922631,-166.415266927897,-160.509908684193,-127.723161762449,-93.1400769049033,-22.4180043158221,-166.415266927897,-160.509908684193,-127.723161762449,-91.4837851597176,-28.0536242513181,-166.415266927897,-160.509908684193,-127.723161762449,-60.8915438656222,17.7111790194576,-166.415266927897,-160.509908684193,-127.723161762449,-56.0226253816927,-46.8415449794438,-166.415266927897,-160.509908684193,-127.723161762449,-38.4000321995827,-6.95293001494611,-166.415266927897,-160.509908684193,-127.723161762449,-22.282574322111,-13.2229055216449
"45",NA,-136.637662292584,-184.408365598434,-144.115972328201,62.1098452522065,57.8698061821297,-136.637662292584,-184.408365598434,-144.115972328201,56.1439607589036,74.243387855674,-136.637662292584,-184.408365598434,-144.115972328201,67.6702759898608,62.3211817115316,-136.637662292584,-184.408365598434,-144.115972328201,97.3314523474946,126.498599868546,-136.637662292584,-184.408365598434,-144.115972328201,115.685497492766,121.408098156056,-136.637662292584,-184.408365598434,-144.115972328201,131.939970005349,146.436451992455,-136.637662292584,-184.408365598434,-144.115972328201,146.913358603826,147.528315296304
"46",NA,81.672182654168,-1.38044127439844,7.27086839829462,177.238576622994,170.880011339394,81.672182654168,-1.38044127439844,7.27086839829462,183.461792387197,171.485688622675,81.672182654168,-1.38044127439844,7.27086839829462,225.720906913005,157.009881725507,81.672182654168,-1.38044127439844,7.27086839829462,237.148588352761,227.998832178345,81.672182654168,-1.38044127439844,7.27086839829462,256.273390497984,258.478712188799,81.672182654168,-1.38044127439844,7.27086839829462,266.283880811606,270.106147742826,81.672182654168,-1.38044127439844,7.27086839829462,275.910020994957,274.557694369176
"47",NA,33.8332290410808,-5.85578416846965,-28.9815959623547,187.935829945266,181.310834186733,33.8332290410808,-5.85578416846965,-28.9815959623547,208.13832304954,174.159940569595,33.8332290410808,-5.85578416846965,-28.9815959623547,244.513599059954,159.094667947242,33.8332290410808,-5.85578416846965,-28.9815959623547,256.493243401919,230.444693904059,33.8332290410808,-5.85578416846965,-28.9815959623547,264.875426185741,269.955788693526,33.8332290410808,-5.85578416846965,-28.9815959623547,282.160274012623,280.986671417188,33.8332290410808,-5.85578416846965,-28.9815959623547,279.197130326534,281.766174664122
"48",NA,-160.585392825524,-186.135582559038,-172.881526970001,32.9829995563814,23.6019016371101,-160.585392825524,-186.135582559038,-172.881526970001,61.8348209659162,21.1896737378402,-160.585392825524,-186.135582559038,-172.881526970001,77.3396859440836,9.89491353742415,-160.585392825524,-186.135582559038,-172.881526970001,98.2417747383342,87.9667118144362,-160.585392825524,-186.135582559038,-172.881526970001,103.462263878242,110.707465758458,-160.585392825524,-186.135582559038,-172.881526970001,125.668939297733,129.755084652963,-160.585392825524,-186.135582559038,-172.881526970001,121.227554418429,129.1297234786
"49",NA,-28.2555204754699,-80.9806419119595,-37.4444569645548,129.446118739775,118.929977640895,-28.2555204754699,-80.9806419119595,-37.4444569645548,148.111359816561,161.8918465481,-28.2555204754699,-80.9806419119595,-37.4444569645548,166.886113920461,163.284902204085,-28.2555204754699,-80.9806419119595,-37.4444569645548,221.329373036093,231.611986519704,-28.2555204754699,-80.9806419119595,-37.4444569645548,240.387645048222,248.496991760581,-28.2555204754699,-80.9806419119595,-37.4444569645548,277.493564746062,280.375769998309,-28.2555204754699,-80.9806419119595,-37.4444569645548,270.581265211064,276.073402663503
