,,400,,,,,,500,,,,,,600,,,,,,700,,,,,,800,,,,,,900,,,,,,1000,,,,,
,B,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,
9,NA,81.48758725,76.16604916,124.3782126,95.89258631,152.8234558,158.0729034,81.48758725,76.16604916,124.3782126,95.89258631,175.1112577,176.9417357,81.48758725,76.16604916,124.3782126,95.89258631,196.9890837,192.6763225,81.48758725,76.16604916,124.3782126,95.89258631,210.8162185,156.2768433,81.48758725,76.16604916,124.3782126,95.89258631,214.4411694,224.0333365,81.48758725,76.16604916,124.3782126,95.89258631,219.3655249,218.7793663,81.48758725,76.16604916,124.3782126,95.89258631,230.2883795,225.3864746
10,NA,129.904169,114.676594,143.5708593,140.1687502,221.6920699,205.7590251,129.904169,114.676594,143.5708593,140.1687502,226.0730698,217.8974322,129.904169,114.676594,143.5708593,140.1687502,240.2832945,235.3912627,129.904169,114.676594,143.5708593,140.1687502,248.4884327,189.9507926,129.904169,114.676594,143.5708593,140.1687502,251.0608531,260.5629359,129.904169,114.676594,143.5708593,140.1687502,261.2903693,257.7237791,129.904169,114.676594,143.5708593,140.1687502,270.2801163,263.2724542
11,NA,33.40150675,13.40025101,75.72757752,138.7792654,138.4173125,113.7557454,33.40150675,13.40025101,75.72757752,138.7792654,136.9417482,123.0163993,33.40150675,13.40025101,75.72757752,138.7792654,152.86295,144.1261207,33.40150675,13.40025101,75.72757752,138.7792654,165.1354235,101.8892525,33.40150675,13.40025101,75.72757752,138.7792654,163.2249829,173.4342665,33.40150675,13.40025101,75.72757752,138.7792654,181.4888021,172.7570451,33.40150675,13.40025101,75.72757752,138.7792654,184.5721505,174.0930798
12,NA,87.6620495,82.80535639,112.4408507,306.875273,185.5814016,161.9804266,87.6620495,82.80535639,112.4408507,306.875273,178.5655499,169.9321964,87.6620495,82.80535639,112.4408507,306.875273,187.0583566,185.0063267,87.6620495,82.80535639,112.4408507,306.875273,188.8959383,165.3478244,87.6620495,82.80535639,112.4408507,306.875273,190.7064704,191.7713177,87.6620495,82.80535639,112.4408507,306.875273,196.9716177,194.4099226,87.6620495,82.80535639,112.4408507,306.875273,200.5175116,195.8335096
13,NA,-53.54227625,-61.23382978,-36.01307551,122.8180438,22.56923378,18.82079672,-53.54227625,-61.23382978,-36.01307551,122.8180438,30.60654629,32.8564793,-53.54227625,-61.23382978,-36.01307551,122.8180438,45.71561701,47.3599994,-53.54227625,-61.23382978,-36.01307551,122.8180438,52.65618859,49.43709045,-53.54227625,-61.23382978,-36.01307551,122.8180438,58.23486915,56.58222382,-53.54227625,-61.23382978,-36.01307551,122.8180438,60.52600754,58.94204153,-53.54227625,-61.23382978,-36.01307551,122.8180438,59.49678971,57.01589656
14,NA,-135.1199386,-125.9891668,-155.2581753,-82.14108657,-67.52770095,-72.27566652,-135.1199386,-125.9891668,-155.2581753,-82.14108657,-54.07940817,-55.34802543,-135.1199386,-125.9891668,-155.2581753,-82.14108657,-36.59921413,-36.68734702,-135.1199386,-125.9891668,-155.2581753,-82.14108657,-28.32588084,-31.13150487,-135.1199386,-125.9891668,-155.2581753,-82.14108657,-27.55055074,-29.99991752,-135.1199386,-125.9891668,-155.2581753,-82.14108657,-29.6195506,-29.92409445,-135.1199386,-125.9891668,-155.2581753,-82.14108657,-30.67869596,-32.26118755
15,NA,-79.26153143,-70.42772426,-109.010229,-67.43286562,-8.410608689,-11.18528162,-79.26153143,-70.42772426,-109.010229,-67.43286562,11.49115037,11.05603795,-79.26153143,-70.42772426,-109.010229,-67.43286562,30.77669301,24.36764031,-79.26153143,-70.42772426,-109.010229,-67.43286562,45.19279275,36.85039963,-79.26153143,-70.42772426,-109.010229,-67.43286562,44.86247203,42.0778315,-79.26153143,-70.42772426,-109.010229,-67.43286562,46.39717013,44.31876796,-79.26153143,-70.42772426,-109.010229,-67.43286562,44.06411753,40.64989964
16,NA,131.4994029,136.7455278,107.3451328,46.5109699,186.9831221,182.0437447,131.4994029,136.7455278,107.3451328,46.5109699,204.5413591,203.9040133,131.4994029,136.7455278,107.3451328,46.5109699,224.932583,215.872465,131.4994029,136.7455278,107.3451328,46.5109699,240.1091646,224.0850632,131.4994029,136.7455278,107.3451328,46.5109699,239.4187872,237.6490934,131.4994029,136.7455278,107.3451328,46.5109699,243.6327739,241.6214163,131.4994029,136.7455278,107.3451328,46.5109699,245.2742194,239.4779215
17,NA,-10.48043734,-2.161627457,6.663507072,87.38245508,68.56807662,67.90998432,-10.48043734,-2.161627457,6.663507072,87.38245508,79.96781054,88.87894904,-10.48043734,-2.161627457,6.663507072,87.38245508,93.58973613,92.84108313,-10.48043734,-2.161627457,6.663507072,87.38245508,111.3277093,108.2068472,-10.48043734,-2.161627457,6.663507072,87.38245508,115.5902434,114.0949125,-10.48043734,-2.161627457,6.663507072,87.38245508,119.7987828,119.2329692,-10.48043734,-2.161627457,6.663507072,87.38245508,126.069308,121.5039383
18,NA,82.14399547,94.74895028,107.781164,62.56798936,161.6174795,157.8894657,82.14399547,94.74895028,107.781164,62.56798936,168.7937322,174.9005218,82.14399547,94.74895028,107.781164,62.56798936,182.6922659,183.0324323,82.14399547,94.74895028,107.781164,62.56798936,203.7106449,194.1678343,82.14399547,94.74895028,107.781164,62.56798936,202.4320476,205.1213267,82.14399547,94.74895028,107.781164,62.56798936,209.8051805,209.3627735,82.14399547,94.74895028,107.781164,62.56798936,219.2729899,214.249187
19,NA,-63.1948318,-56.5935566,-52.75071469,1.992524757,12.85696242,5.652682784,-63.1948318,-56.5935566,-52.75071469,1.992524757,16.39943291,18.89553004,-63.1948318,-56.5935566,-52.75071469,1.992524757,21.35201905,27.29915043,-63.1948318,-56.5935566,-52.75071469,1.992524757,43.82402521,43.54923637,-63.1948318,-56.5935566,-52.75071469,1.992524757,41.61699586,46.29668,-63.1948318,-56.5935566,-52.75071469,1.992524757,49.65129333,50.40644007,-63.1948318,-56.5935566,-52.75071469,1.992524757,60.98000993,57.11952783
20,NA,177.8125458,168.2386093,176.4239682,144.3087341,231.6636312,213.1448806,177.8125458,168.2386093,176.4239682,144.3087341,234.112679,224.3796203,177.8125458,168.2386093,176.4239682,144.3087341,240.5049636,240.112281,177.8125458,168.2386093,176.4239682,144.3087341,265.5309102,254.5034039,177.8125458,168.2386093,176.4239682,144.3087341,254.5486856,262.6768627,177.8125458,168.2386093,176.4239682,144.3087341,268.9974623,265.685974,177.8125458,168.2386093,176.4239682,144.3087341,275.2336988,268.6379372
21,NA,47.3028328,61.60008131,72.09038344,173.0585897,136.1093879,117.5012692,47.3028328,61.60008131,72.09038344,173.0585897,140.9452023,127.3219542,47.3028328,61.60008131,72.09038344,173.0585897,142.9440352,143.8847231,47.3028328,61.60008131,72.09038344,173.0585897,166.8654239,164.5609553,47.3028328,61.60008131,72.09038344,173.0585897,157.9326429,170.0695706,47.3028328,61.60008131,72.09038344,173.0585897,174.7667785,169.6351149,47.3028328,61.60008131,72.09038344,173.0585897,178.3558932,172.2020387
22,NA,-127.4917905,-106.9126464,-114.4155099,45.6180459,-43.96391039,-59.2589614,-127.4917905,-106.9126464,-114.4155099,45.6180459,-35.84783391,-50.75075983,-127.4917905,-106.9126464,-114.4155099,45.6180459,-28.97092277,-31.61452016,-127.4917905,-106.9126464,-114.4155099,45.6180459,-6.565878083,-3.559387083,-127.4917905,-106.9126464,-114.4155099,45.6180459,-15.24632489,-0.017016474,-127.4917905,-106.9126464,-114.4155099,45.6180459,3.843844861,-1.86709475,-127.4917905,-106.9126464,-114.4155099,45.6180459,1.46495992,-3.878153111
23,NA,10.03688536,27.55661546,0.242128023,15.06508668,82.07017036,75.90066906,10.03688536,27.55661546,0.242128023,15.06508668,92.57305649,81.73983009,10.03688536,27.55661546,0.242128023,15.06508668,101.4701543,97.8578163,10.03688536,27.55661546,0.242128023,15.06508668,124.231376,132.6485343,10.03688536,27.55661546,0.242128023,15.06508668,119.7793949,133.9916386,10.03688536,27.55661546,0.242128023,15.06508668,135.9434272,132.4645126,10.03688536,27.55661546,0.242128023,15.06508668,132.5052805,128.5603134
24,NA,37.78553593,41.77499893,18.14769328,-26.01229731,109.5925439,107.5637916,37.78553593,41.77499893,18.14769328,-26.01229731,116.4884986,109.9349626,37.78553593,41.77499893,18.14769328,-26.01229731,127.0652108,124.720228,37.78553593,41.77499893,18.14769328,-26.01229731,147.1936573,157.5412506,37.78553593,41.77499893,18.14769328,-26.01229731,144.1211436,156.0907273,37.78553593,41.77499893,18.14769328,-26.01229731,157.5943951,156.1400401,37.78553593,41.77499893,18.14769328,-26.01229731,153.361246,152.5748683
25,NA,102.6549785,120.6842733,90.43946786,88.2619659,175.9730713,187.120198,102.6549785,120.6842733,90.43946786,88.2619659,189.7869948,191.1597959,102.6549785,120.6842733,90.43946786,88.2619659,197.4446178,205.3787381,102.6549785,120.6842733,90.43946786,88.2619659,211.4425942,232.1673533,102.6549785,120.6842733,90.43946786,88.2619659,214.1722909,222.2830144,102.6549785,120.6842733,90.43946786,88.2619659,219.2440161,220.7912446,102.6549785,120.6842733,90.43946786,88.2619659,221.0717997,224.6702611
26,NA,30.87215034,36.12825208,47.08659115,88.53526523,111.2351469,110.7399434,30.87215034,36.12825208,47.08659115,88.53526523,120.0165559,113.5313796,30.87215034,36.12825208,47.08659115,88.53526523,124.1392962,132.4978374,30.87215034,36.12825208,47.08659115,88.53526523,132.1569766,136.4082066,30.87215034,36.12825208,47.08659115,88.53526523,130.5422789,139.0640845,30.87215034,36.12825208,47.08659115,88.53526523,134.3313392,135.7052713,30.87215034,36.12825208,47.08659115,88.53526523,137.1666007,142.6744502
27,NA,-41.77162486,-46.14591766,-27.29422047,-68.5312637,19.76445912,18.61657847,-41.77162486,-46.14591766,-27.29422047,-68.5312637,29.59661877,21.72815408,-41.77162486,-46.14591766,-27.29422047,-68.5312637,33.63576113,42.98170863,-41.77162486,-46.14591766,-27.29422047,-68.5312637,35.15714679,27.60233164,-41.77162486,-46.14591766,-27.29422047,-68.5312637,35.33045203,43.49605587,-41.77162486,-46.14591766,-27.29422047,-68.5312637,39.47754263,39.63501691,-41.77162486,-46.14591766,-27.29422047,-68.5312637,45.5518533,49.39335259
28,NA,94.11680017,68.84800587,109.3233291,8.450272252,204.6633019,183.1452364,94.11680017,68.84800587,109.3233291,8.450272252,209.1596967,188.3555025,94.11680017,68.84800587,109.3233291,8.450272252,218.6441923,215.6696731,94.11680017,68.84800587,109.3233291,8.450272252,222.7995086,178.102239,94.11680017,68.84800587,109.3233291,8.450272252,214.442765,225.0902142,94.11680017,68.84800587,109.3233291,8.450272252,224.7744934,220.9072735,94.11680017,68.84800587,109.3233291,8.450272252,227.1580969,224.1308149
29,NA,-34.55528175,-27.45902747,-13.18521272,25.40899271,60.25268506,48.73426938,-34.55528175,-27.45902747,-13.18521272,25.40899271,68.1163065,57.42708268,-34.55528175,-27.45902747,-13.18521272,25.40899271,79.39393076,78.47455385,-34.55528175,-27.45902747,-13.18521272,25.40899271,83.16459297,54.34536194,-34.55528175,-27.45902747,-13.18521272,25.40899271,80.07809259,89.02697009,-34.55528175,-27.45902747,-13.18521272,25.40899271,89.72328348,87.18301861,-34.55528175,-27.45902747,-13.18521272,25.40899271,92.62040046,89.51581433
30,NA,-28.0611163,-43.72583176,-3.581950517,110.3769907,55.59391525,45.36541712,-28.0611163,-43.72583176,-3.581950517,110.3769907,67.16183268,53.98334494,-28.0611163,-43.72583176,-3.581950517,110.3769907,79.11955536,75.16462258,-28.0611163,-43.72583176,-3.581950517,110.3769907,86.03007846,67.2677455,-28.0611163,-43.72583176,-3.581950517,110.3769907,81.07705929,88.86112662,-28.0611163,-43.72583176,-3.581950517,110.3769907,90.76362935,88.13758152,-28.0611163,-43.72583176,-3.581950517,110.3769907,92.17800305,87.34604052
31,NA,31.07974753,46.69806671,28.46222002,73.6841392,98.9435906,99.89112192,31.07974753,46.69806671,28.46222002,73.6841392,109.8235477,109.0136842,31.07974753,46.69806671,28.46222002,73.6841392,113.2006109,114.4467305,31.07974753,46.69806671,28.46222002,73.6841392,115.1473396,142.0450833,31.07974753,46.69806671,28.46222002,73.6841392,117.3564266,116.1726777,31.07974753,46.69806671,28.46222002,73.6841392,120.1203934,122.1991333,31.07974753,46.69806671,28.46222002,73.6841392,126.8665355,125.6955403
32,NA,-1.903544849,0.379862927,-20.45543145,36.83994151,63.74261274,71.22209972,-1.903544849,0.379862927,-20.45543145,36.83994151,79.35067824,80.74907384,-1.903544849,0.379862927,-20.45543145,36.83994151,83.09862768,83.89470189,-1.903544849,0.379862927,-20.45543145,36.83994151,88.67697566,123.932358,-1.903544849,0.379862927,-20.45543145,36.83994151,90.9361855,88.50007566,-1.903544849,0.379862927,-20.45543145,36.83994151,94.10917839,96.82629848,-1.903544849,0.379862927,-20.45543145,36.83994151,100.2561642,99.35795211
33,NA,20.87206228,19.52260637,15.92424006,112.8700102,96.33144999,96.6379967,20.87206228,19.52260637,15.92424006,112.8700102,105.6342567,104.5244385,20.87206228,19.52260637,15.92424006,112.8700102,110.4950742,108.5061994,20.87206228,19.52260637,15.92424006,112.8700102,119.242779,140.9696547,20.87206228,19.52260637,15.92424006,112.8700102,116.7292578,116.8097859,20.87206228,19.52260637,15.92424006,112.8700102,121.5977735,123.1799336,20.87206228,19.52260637,15.92424006,112.8700102,126.1581119,124.2563216
34,NA,-58.94370472,-52.84308091,-85.05358407,10.91845212,33.52061759,34.05541836,-58.94370472,-52.84308091,-85.05358407,10.91845212,43.20088294,41.92072451,-58.94370472,-52.84308091,-85.05358407,10.91845212,53.68883134,48.55567459,-58.94370472,-52.84308091,-85.05358407,10.91845212,67.68499341,65.12607946,-58.94370472,-52.84308091,-85.05358407,10.91845212,60.13492435,64.87587747,-58.94370472,-52.84308091,-85.05358407,10.91845212,68.87233466,68.15277614,-58.94370472,-52.84308091,-85.05358407,10.91845212,70.71232083,66.27467616
35,NA,-73.91030328,-73.77709715,-26.814129,10.08047236,27.28658393,19.559336,-73.91030328,-73.77709715,-26.814129,10.08047236,29.60510321,24.59586841,-73.91030328,-73.77709715,-26.814129,10.08047236,35.31506909,30.97872231,-73.91030328,-73.77709715,-26.814129,10.08047236,43.64087131,34.77846149,-73.91030328,-73.77709715,-26.814129,10.08047236,37.04031226,42.67373754,-73.91030328,-73.77709715,-26.814129,10.08047236,44.02222258,44.46564851,-73.91030328,-73.77709715,-26.814129,10.08047236,49.39102301,44.7131047
36,NA,53.50679635,50.64821171,50.03551538,48.73775683,124.8794394,140.1786612,53.50679635,50.64821171,50.03551538,48.73775683,136.7257605,147.5746247,53.50679635,50.64821171,50.03551538,48.73775683,137.9193048,144.4453023,53.50679635,50.64821171,50.03551538,48.73775683,142.1399887,163.1015341,53.50679635,50.64821171,50.03551538,48.73775683,147.3775968,145.7931521,53.50679635,50.64821171,50.03551538,48.73775683,150.5515425,153.744363,53.50679635,50.64821171,50.03551538,48.73775683,160.5079739,157.1673714
37,NA,93.36059174,88.17130963,108.1171109,105.4543203,201.630651,199.5989128,93.36059174,88.17130963,108.1171109,105.4543203,205.1816494,205.2310996,93.36059174,88.17130963,108.1171109,105.4543203,206.565201,209.0447585,93.36059174,88.17130963,108.1171109,105.4543203,212.5417772,218.0932965,93.36059174,88.17130963,108.1171109,105.4543203,212.4155941,213.5640171,93.36059174,88.17130963,108.1171109,105.4543203,220.2600686,221.380319,93.36059174,88.17130963,108.1171109,105.4543203,228.9063422,223.0359891
38,NA,-163.2852405,-146.4299751,-179.7492283,-65.37300774,-43.84938151,-38.61692233,-163.2852405,-146.4299751,-179.7492283,-65.37300774,-34.25102644,-30.4356475,-163.2852405,-146.4299751,-179.7492283,-65.37300774,-31.19217534,-27.43698942,-163.2852405,-146.4299751,-179.7492283,-65.37300774,-23.59646294,-10.13170122,-163.2852405,-146.4299751,-179.7492283,-65.37300774,-22.73045466,-21.20865401,-163.2852405,-146.4299751,-179.7492283,-65.37300774,-16.49662549,-14.98257572,-163.2852405,-146.4299751,-179.7492283,-65.37300774,-9.934304453,-14.11170675
39,NA,-99.97283152,-108.9100793,-128.751724,-33.01559182,13.642615,6.575015394,-99.97283152,-108.9100793,-128.751724,-33.01559182,19.8750382,13.55328134,-99.97283152,-108.9100793,-128.751724,-33.01559182,28.09161937,21.8134254,-99.97283152,-108.9100793,-128.751724,-33.01559182,37.18404037,30.68465228,-99.97283152,-108.9100793,-128.751724,-33.01559182,32.51421368,35.837945,-99.97283152,-108.9100793,-128.751724,-33.01559182,39.50870246,40.75917434,-99.97283152,-108.9100793,-128.751724,-33.01559182,41.63001621,35.82686419
40,NA,122.132144,132.5761235,103.9342287,37.92988125,225.0481013,237.7469859,122.132144,132.5761235,103.9342287,37.92988125,237.5169617,248.7299827,122.132144,132.5761235,103.9342287,37.92988125,242.9880966,244.0915035,122.132144,132.5761235,103.9342287,37.92988125,247.9925338,265.2001871,122.132144,132.5761235,103.9342287,37.92988125,253.6180019,249.0635472,122.132144,132.5761235,103.9342287,37.92988125,250.7441478,257.4288103,122.132144,132.5761235,103.9342287,37.92988125,257.2340965,256.5848495
41,NA,63.67005861,69.90082133,67.94386554,50.36510654,166.9997334,185.3743581,63.67005861,69.90082133,67.94386554,50.36510654,179.9910217,198.4509537,63.67005861,69.90082133,67.94386554,50.36510654,184.2317728,195.5952556,63.67005861,69.90082133,67.94386554,50.36510654,186.965767,208.6227808,63.67005861,69.90082133,67.94386554,50.36510654,199.8217653,194.7745368,63.67005861,69.90082133,67.94386554,50.36510654,195.5808632,203.7898081,63.67005861,69.90082133,67.94386554,50.36510654,206.2242763,208.0772841
42,NA,-124.3660868,-104.2495086,-116.0986786,-80.22639854,0.36854358,13.64545091,-124.3660868,-104.2495086,-116.0986786,-80.22639854,10.68975147,27.46908165,-124.3660868,-104.2495086,-116.0986786,-80.22639854,13.11788574,26.37662782,-124.3660868,-104.2495086,-116.0986786,-80.22639854,18.76926101,28.81307751,-124.3660868,-104.2495086,-116.0986786,-80.22639854,28.7977584,24.24845197,-124.3660868,-104.2495086,-116.0986786,-80.22639854,25.25712029,32.49862309,-124.3660868,-104.2495086,-116.0986786,-80.22639854,38.44307829,41.10305204
43,NA,72.85202837,58.17006714,65.93646832,55.80641919,180.0284277,172.6393549,72.85202837,58.17006714,65.93646832,55.80641919,181.6785385,182.1519863,72.85202837,58.17006714,65.93646832,55.80641919,186.6596456,188.7207737,72.85202837,58.17006714,65.93646832,55.80641919,193.1852404,172.4622038,72.85202837,58.17006714,65.93646832,55.80641919,192.2219532,191.4946077,72.85202837,58.17006714,65.93646832,55.80641919,195.6063892,199.4666106,72.85202837,58.17006714,65.93646832,55.80641919,205.1484035,204.3769056
44,NA,-4.517716691,-23.26641177,0.543330822,-103.5532038,117.4981161,109.2420793,-4.517716691,-23.26641177,0.543330822,-103.5532038,118.8455947,119.8572263,-4.517716691,-23.26641177,0.543330822,-103.5532038,122.0252825,123.8145141,-4.517716691,-23.26641177,0.543330822,-103.5532038,123.9949222,105.1596002,-4.517716691,-23.26641177,0.543330822,-103.5532038,127.1962802,125.193315,-4.517716691,-23.26641177,0.543330822,-103.5532038,130.353158,133.5157399,-4.517716691,-23.26641177,0.543330822,-103.5532038,139.3747005,137.5113105
45,NA,-98.35089674,-86.64165507,-74.10878897,-130.7825466,26.27002468,24.62486326,-98.35089674,-86.64165507,-74.10878897,-130.7825466,30.77157333,37.3277562,-98.35089674,-86.64165507,-74.10878897,-130.7825466,35.05949953,40.2433376,-98.35089674,-86.64165507,-74.10878897,-130.7825466,33.27070565,27.64110389,-98.35089674,-86.64165507,-74.10878897,-130.7825466,40.86371601,37.93671454,-98.35089674,-86.64165507,-74.10878897,-130.7825466,42.62908203,47.08707087,-98.35089674,-86.64165507,-74.10878897,-130.7825466,50.30289034,49.1716308
46,NA,4.847268245,5.106286453,20.69825291,-21.43589867,95.94745167,108.6054039,4.847268245,5.106286453,20.69825291,-21.43589867,107.8668579,122.7807154,4.847268245,5.106286453,20.69825291,-21.43589867,115.1251694,121.7415869,4.847268245,5.106286453,20.69825291,-21.43589867,113.8884661,121.325184,4.847268245,5.106286453,20.69825291,-21.43589867,126.3500179,122.6480035,4.847268245,5.106286453,20.69825291,-21.43589867,129.5786827,135.3703265,4.847268245,5.106286453,20.69825291,-21.43589867,137.4169692,136.8999774
47,NA,81.57834249,66.84860338,85.04833082,-69.0185735,156.2668259,159.8651823,81.57834249,66.84860338,85.04833082,-69.0185735,164.089869,171.8789552,81.57834249,66.84860338,85.04833082,-69.0185735,172.2431917,173.4409928,81.57834249,66.84860338,85.04833082,-69.0185735,171.8490872,177.9289796,81.57834249,66.84860338,85.04833082,-69.0185735,180.1453134,178.0355617,81.57834249,66.84860338,85.04833082,-69.0185735,184.5934413,190.1173711,81.57834249,66.84860338,85.04833082,-69.0185735,191.8891135,190.3384666
48,NA,-48.69409546,-38.13501672,-30.87939955,-11.43689333,43.28107399,47.42505239,-48.69409546,-38.13501672,-30.87939955,-11.43689333,54.92580568,60.30553098,-48.69409546,-38.13501672,-30.87939955,-11.43689333,63.52354025,61.53024466,-48.69409546,-38.13501672,-30.87939955,-11.43689333,68.67908775,73.51021785,-48.69409546,-38.13501672,-30.87939955,-11.43689333,74.2233411,73.62497139,-48.69409546,-38.13501672,-30.87939955,-11.43689333,82.46623214,85.54860137,-48.69409546,-38.13501672,-30.87939955,-11.43689333,88.16624105,85.80753269
49,NA,-2.607929425,0.452608288,3.484452477,41.27854206,76.93024712,70.97425531,-2.607929425,0.452608288,3.484452477,41.27854206,85.58099668,83.0180115,-2.607929425,0.452608288,3.484452477,41.27854206,91.88465856,85.12711957,-2.607929425,0.452608288,3.484452477,41.27854206,94.83904076,99.00146215,-2.607929425,0.452608288,3.484452477,41.27854206,97.02911174,97.79382491,-2.607929425,0.452608288,3.484452477,41.27854206,105.9991129,108.8636179,-2.607929425,0.452608288,3.484452477,41.27854206,108.9159162,107.3395654
50,NA,-19.92179503,-14.77233265,-29.03352547,49.28172025,42.84882658,40.76962892,-19.92179503,-14.77233265,-29.03352547,49.28172025,51.14604378,53.19701214,-19.92179503,-14.77233265,-29.03352547,49.28172025,55.77693453,54.5068466,-19.92179503,-14.77233265,-29.03352547,49.28172025,62.12916719,69.88663912,-19.92179503,-14.77233265,-29.03352547,49.28172025,66.37963167,68.25648415,-19.92179503,-14.77233265,-29.03352547,49.28172025,73.15793769,77.06074581,-19.92179503,-14.77233265,-29.03352547,49.28172025,77.03031174,76.4893041
