,,400,,,,,,500,,,,,,600,,,,,,700,,,,,,800,,,,,,900,,,,,,1000,,,,,
,B,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,,Basic_LS_Error,Basic_LAV_Error,Basic_SVR_Error,,,
1,NA,28.09212721,40.92673635,12.72562716,18.16637296,205.2621151,218.0108865,28.09212721,40.92673635,12.72562716,18.16637296,243.2869195,249.08089,28.09212721,40.92673635,12.72562716,18.16637296,245.9164065,250.8916131,28.09212721,40.92673635,12.72562716,18.16637296,249.8476472,281.9722226,28.09212721,40.92673635,12.72562716,18.16637296,233.9175852,264.385134,28.09212721,40.92673635,12.72562716,18.16637296,253.537429,262.0024773,28.09212721,40.92673635,12.72562716,18.16637296,256.2791137,279.257026
2,NA,144.919086,90.73921081,144.8811639,171.0860132,258.6785185,254.371781,144.919086,90.73921081,144.8811639,171.0860132,294.1363893,297.2880371,144.919086,90.73921081,144.8811639,171.0860132,290.6669235,290.5790617,144.919086,90.73921081,144.8811639,171.0860132,281.8240606,313.4186619,144.919086,90.73921081,144.8811639,171.0860132,268.804711,303.8560143,144.919086,90.73921081,144.8811639,171.0860132,284.1372975,299.1253637,144.919086,90.73921081,144.8811639,171.0860132,286.2085754,305.1405201
3,NA,193.0695758,192.2915486,165.4684123,161.2377057,314.9833181,343.4924608,193.0695758,192.2915486,165.4684123,161.2377057,349.2567512,350.4784839,193.0695758,192.2915486,165.4684123,161.2377057,356.3193241,363.1218768,193.0695758,192.2915486,165.4684123,161.2377057,347.7513644,365.474109,193.0695758,192.2915486,165.4684123,161.2377057,346.4875043,345.1151514,193.0695758,192.2915486,165.4684123,161.2377057,348.4204447,364.15248,193.0695758,192.2915486,165.4684123,161.2377057,359.1997064,385.3468675
4,NA,-84.79948302,-78.17682579,-69.50219441,70.17199761,21.39919816,42.94385949,-84.79948302,-78.17682579,-69.50219441,70.17199761,47.54176219,46.39879506,-84.79948302,-78.17682579,-69.50219441,70.17199761,65.46453822,70.05941117,-84.79948302,-78.17682579,-69.50219441,70.17199761,56.99513127,69.31894478,-84.79948302,-78.17682579,-69.50219441,70.17199761,67.25308831,60.86430564,-84.79948302,-78.17682579,-69.50219441,70.17199761,64.35667653,96.03946893,-84.79948302,-78.17682579,-69.50219441,70.17199761,81.76631698,96.27852557
5,NA,-380.6666312,-336.7167312,-360.1123005,-184.1955715,-243.4887625,-231.7093795,-380.6666312,-336.7167312,-360.1123005,-184.1955715,-231.839049,-232.2104532,-380.6666312,-336.7167312,-360.1123005,-184.1955715,-204.652145,-196.6141745,-380.6666312,-336.7167312,-360.1123005,-184.1955715,-204.7379016,-203.7797867,-380.6666312,-336.7167312,-360.1123005,-184.1955715,-183.5750438,-196.3973695,-380.6666312,-336.7167312,-360.1123005,-184.1955715,-190.6731424,-143.5106174,-380.6666312,-336.7167312,-360.1123005,-184.1955715,-169.2701149,-162.7185312
6,NA,34.45800602,55.4622995,17.96259304,34.99893538,171.4479158,146.8790841,34.45800602,55.4622995,17.96259304,34.99893538,180.253213,182.0743884,34.45800602,55.4622995,17.96259304,34.99893538,217.5234848,216.8977911,34.45800602,55.4622995,17.96259304,34.99893538,224.1202498,225.9796821,34.45800602,55.4622995,17.96259304,34.99893538,244.4535794,242.6332978,34.45800602,55.4622995,17.96259304,34.99893538,241.8233325,299.4816408,34.45800602,55.4622995,17.96259304,34.99893538,259.5716447,244.5637262
7,NA,280.6767816,194.2122662,225.3395678,169.4090954,425.250405,365.0719261,280.6767816,194.2122662,225.3395678,169.4090954,422.4271676,428.1975719,280.6767816,194.2122662,225.3395678,169.4090954,452.9937478,443.5994672,280.6767816,194.2122662,225.3395678,169.4090954,467.7966483,468.832062,280.6767816,194.2122662,225.3395678,169.4090954,485.2136208,504.0548033,280.6767816,194.2122662,225.3395678,169.4090954,488.1280453,551.2384851,280.6767816,194.2122662,225.3395678,169.4090954,501.8826954,483.5276111
8,NA,409.2630701,418.996433,422.7173779,275.801567,655.8500799,615.428661,409.2630701,418.996433,422.7173779,275.801567,648.8768955,658.9144222,409.2630701,418.996433,422.7173779,275.801567,677.5933694,665.2229654,409.2630701,418.996433,422.7173779,275.801567,693.4190428,696.3427582,409.2630701,418.996433,422.7173779,275.801567,712.0724214,721.4621899,409.2630701,418.996433,422.7173779,275.801567,708.4520502,744.9823271,409.2630701,418.996433,422.7173779,275.801567,723.689573,719.7425685
9,NA,387.9157023,352.112611,416.6009799,341.5053168,649.7519579,635.9757645,387.9157023,352.112611,416.6009799,341.5053168,642.4637274,650.8252408,387.9157023,352.112611,416.6009799,341.5053168,658.3507843,646.1208458,387.9157023,352.112611,416.6009799,341.5053168,674.1995269,677.3535376,387.9157023,352.112611,416.6009799,341.5053168,696.0647378,691.8682768,387.9157023,352.112611,416.6009799,341.5053168,683.8621213,690.0206551,387.9157023,352.112611,416.6009799,341.5053168,698.9589486,712.0649779
